LanePointX,LanePointY
93.885847,52.391672
93.999601,52.280195
94.111785,52.169720
94.225130,52.057566
94.337594,51.945718
94.450275,51.833090
94.562290,51.720539
94.673575,51.608138
94.784329,51.495669
94.896348,51.381302
95.007378,51.267305
95.117164,51.153952
96.845054,49.272971
96.950826,49.150958
97.054782,49.030145
97.159918,48.907036
97.262840,48.785595
97.366943,48.661807
97.469885,48.538436
97.572305,48.414702
97.673389,48.291602
97.774877,48.166998
97.875875,48.041973
97.976711,47.916091
98.076651,47.790268
98.176619,47.663317
98.275474,47.536682
99.788052,45.437394
99.877528,45.301890
99.966327,45.165936
100.054453,45.029473
100.142514,44.891586
100.228737,44.754979
100.315409,44.616098
100.400849,44.477529
100.485567,44.338522
100.569033,44.199874
100.652905,44.058888
100.735465,43.918333
100.817481,43.776979
100.898684,43.635197
100.979053,43.493085
102.155276,41.154314
102.221764,41.004082
102.287453,40.853312
102.352271,40.702078
102.416163,40.550586
102.479192,40.398603
102.541431,40.246029
102.602699,40.093210
102.663094,39.939990
102.722647,39.786194
102.780882,39.632476
102.838041,39.478390
102.894319,39.322984
102.948918,39.168732
103.002111,39.015130
103.700971,36.534407
103.736539,36.380088
103.771407,36.225502
103.805583,36.070757
103.839046,35.915947
103.871784,35.761300
103.903785,35.606881
103.935181,35.452224
103.965855,35.297902
103.995921,35.143516
104.025362,34.989153
104.054169,34.835029
104.082380,34.680950
104.110031,34.526870
104.137118,34.372825
104.504117,31.920074
104.523506,31.767450
104.542529,31.614934
104.561224,31.462382
104.579562,31.310008
104.597578,31.157682
104.615267,31.005433
104.632651,30.853214
104.649721,30.701107
104.666493,30.549093
104.682973,30.397131
104.699165,30.245317
104.715088,30.093466
104.730767,29.941465
104.746177,29.789800
104.960901,27.351336
104.972036,27.198232
104.982878,27.044841
104.993376,26.891650
105.003567,26.738179
105.013429,26.584466
105.022933,26.431012
105.032091,26.277363
105.040903,26.123550
105.049345,25.969672
105.057421,25.815721
105.065116,25.661640
105.072428,25.507499
105.079343,25.353259
105.085864,25.198897
105.129450,22.718707
105.127993,22.563108
105.126002,22.407437
105.123463,22.251723
105.120375,22.095894
105.116722,21.940044
105.112507,21.784135
105.107708,21.628076
105.102335,21.472086
105.096363,21.315958
105.089798,21.159821
105.082627,21.003720
105.074813,20.847737
105.066370,20.691940
105.057279,20.536357
104.834018,18.076979
104.815886,17.925122
104.797328,17.773431
104.778367,17.621914
104.759021,17.470707
104.739285,17.319616
104.719147,17.168535
104.698698,17.018003
104.677886,16.867513
104.656713,16.717102
104.635211,16.567004
104.613366,16.416971
104.591204,16.267170
104.568724,16.117476
104.545949,15.968027
104.146240,13.596320
104.119381,13.449204
104.092435,13.302769
104.065106,13.155346
104.037698,13.008590
104.010121,12.861948
103.982384,12.715477
103.954478,12.569079
103.926395,12.422709
103.898164,12.276472
103.869763,12.130253
103.841245,11.984282
103.812572,11.838367
103.783762,11.692548
103.754785,11.546689
103.274557,9.221385
103.243615,9.076348
103.212562,8.931274
103.181374,8.786016
103.150119,8.640900
103.118784,8.495839
103.087361,8.350797
103.055572,8.204481
103.024184,8.060413
102.992165,7.913830
102.960608,7.769755
102.928817,7.624969
102.896865,7.479814
102.864787,7.334431
102.832662,7.189184
102.307326,4.854609
102.274006,4.708694
102.240506,4.562213
102.206892,4.415445
102.173212,4.268601
102.139459,4.121635
102.105636,3.974565
102.071739,3.827367
102.037763,3.680012
102.003714,3.532527
101.969613,3.384999
101.935422,3.237252
101.901161,3.089379
101.866809,2.941277
101.832415,2.793163
101.272500,0.401541
101.236712,0.249744
101.200970,0.098255
101.165500,-0.051978
101.129367,-0.204916
101.093651,-0.355985
101.057917,-0.507033
101.021897,-0.659196
100.985817,-0.811516
100.949632,-0.964189
100.913420,-1.116883
100.877096,-1.269961
100.840713,-1.423198
100.804265,-1.576631
100.767714,-1.730408
100.172700,-4.223753
100.134927,-4.381492
100.097013,-4.539762
100.059343,-4.696955
100.021143,-4.856312
99.983108,-5.014925
99.945260,-5.172707
99.907106,-5.331716
